N,Symbol,Series,Date,Prev Close,Open,High,Low,Last,Close,Average,Volume,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
158,SUNPHARMA,EQ,24-Aug-16,762.35,765,775.35,763.55,770.95,769.7,770.68,3806381,2933517742,125963,2340088,61.48
159,SUNPHARMA,EQ,25-Aug-16,769.7,773.95,777.3,762.05,765.1,764.95,770.54,2285008,1760684458,41352,1146593,50.18
160,SUNPHARMA,EQ,26-Aug-16,764.95,766.25,768.65,752.75,754.75,755.25,758.89,1978922,1501792812,64762,1129224,57.06
161,SUNPHARMA,EQ,29-Aug-16,755.25,757.9,762.4,746.6,760.75,759.3,757.2,2362413,1788817145,78806,1235086,52.28
162,SUNPHARMA,EQ,30-Aug-16,759.3,763.8,777,760.95,775.6,774.85,771.75,1726397,1332339817,59155,785558,45.5
163,SUNPHARMA,EQ,31-Aug-16,774.85,778,782,771.3,773,775.65,777.56,3405144,2647707786,103437,2191404,64.36
164,SUNPHARMA,EQ,01-Sep-16,775.65,775.6,778.9,767.25,772,770.05,772.32,1183855,914310592.5,48282,500280,42.26
165,SUNPHARMA,EQ,02-Sep-16,770.05,774,784.3,768,781.55,782.35,777.9,1867621,1452820171,51918,1107258,59.29
166,SUNPHARMA,EQ,06-Sep-16,782.35,786,789,778.3,780.1,782.65,782.85,1556462,1218480140,37765,841073,54.04
167,SUNPHARMA,EQ,07-Sep-16,782.65,783,784.55,776.55,777.15,779.25,780.02,1353192,1055517771,35428,806335,59.59
168,SUNPHARMA,EQ,08-Sep-16,779.25,780,809.75,777.3,807.9,808.05,797.67,3663747,2922455083,77567,1963074,53.58
169,SUNPHARMA,EQ,09-Sep-16,808.05,811,818.5,794.1,794.85,797.45,808.12,4003165,3235026937,82375,1782226,44.52
170,SUNPHARMA,EQ,12-Sep-16,797.45,789,795.9,779.1,786,787.05,789.85,2621800,2070840557,82800,1324610,50.52
171,SUNPHARMA,EQ,14-Sep-16,787.05,795,796.2,774.4,779.15,779.85,781.74,3858523,3016352739,103242,2305978,59.76
172,SUNPHARMA,EQ,15-Sep-16,779.85,784,792.6,782.15,788,786.35,787.26,1479337,1164620632,47159,638355,43.15
173,SUNPHARMA,EQ,16-Sep-16,786.35,790.05,794,781.25,783,783.8,786.36,2303954,1811743986,47120,1528935,66.36
174,SUNPHARMA,EQ,19-Sep-16,783.8,784.55,789.7,780.55,781.95,782.5,784.62,1283403,1006985874,37461,592290,46.15
175,SUNPHARMA,EQ,20-Sep-16,782.5,785,786.6,777,777.9,778.75,780.94,2078649,1623304605,67957,1373656,66.08
176,SUNPHARMA,EQ,21-Sep-16,778.75,782,784.5,776.35,778.7,778.85,780.44,1572757,1227437981,60915,987934,62.82
177,SUNPHARMA,EQ,22-Sep-16,778.85,786.05,788.85,783.3,786.8,786.75,785.83,1730313,1359733916,57309,1092167,63.12
178,SUNPHARMA,EQ,23-Sep-16,786.75,790.1,790.75,778,778,780.05,785.19,1768021,1388236548,43553,973527,55.06
179,SUNPHARMA,EQ,26-Sep-16,780.05,781,784.25,764.6,765.55,766.15,771.37,2308824,1780964920,53492,1497509,64.86
180,SUNPHARMA,EQ,27-Sep-16,766.15,766.5,776.9,766.15,770.95,770.15,771.79,1556490,1201289926,44799,803393,51.62
181,SUNPHARMA,EQ,28-Sep-16,770.15,766.2,773.75,763.4,765.4,764.8,765.87,2342694,1794204768,51298,1550279,66.18
182,SUNPHARMA,EQ,29-Sep-16,764.8,769,770,732,740.9,735.85,743.63,5321213,3957039983,69483,3045363,57.23
183,SUNPHARMA,EQ,30-Sep-16,735.85,739.95,745,735.1,743,742.7,740.32,2051308,1518628542,61625,1200313,58.51
184,SUNPHARMA,EQ,03-Oct-16,742.7,750,761,750,758.2,757.05,756.55,1856097,1404223121,36270,807064,43.48
185,SUNPHARMA,EQ,04-Oct-16,757.05,762,773,759.25,764.05,764.3,765.16,2557812,1957138614,67550,1385498,54.17
186,SUNPHARMA,EQ,05-Oct-16,764.3,768.5,768.5,757.3,762,759.45,763.73,1847125,1410702661,34536,996470,53.95
187,SUNPHARMA,EQ,06-Oct-16,759.45,765,766.55,750.1,752.5,752.9,759.66,1755184,1333349729,34617,1047817,59.7
188,SUNPHARMA,EQ,07-Oct-16,752.9,756,756.2,748.8,749.5,751.2,751.78,1554398,1168568229,30799,906730,58.33
189,SUNPHARMA,EQ,10-Oct-16,751.2,752.95,758,750,755.5,755.45,755.12,1365905,1031419360,24474,767900,56.22
190,SUNPHARMA,EQ,13-Oct-16,755.45,749.2,753.9,735.1,741,739.7,741.25,2996697,2221312552,120511,2170873,72.44
191,SUNPHARMA,EQ,14-Oct-16,739.7,740.9,747,737.4,744.55,745.5,744.53,1849542,1377042962,55583,1309947,70.83
192,SUNPHARMA,EQ,17-Oct-16,745.5,747.3,747.4,732,732.15,733.95,737.52,1510291,1113872898,51146,930477,61.61
193,SUNPHARMA,EQ,18-Oct-16,733.95,735.95,745.3,735.5,743.3,743.5,740.11,1901132,1407046994,76379,1208119,63.55
194,SUNPHARMA,EQ,19-Oct-16,743.5,748.4,759,747.05,750.4,750.25,753.7,2267328,1708893332,42352,763118,33.66
195,SUNPHARMA,EQ,20-Oct-16,750.25,754.75,755.9,742.95,745.1,745.5,748.31,1360596,1018140798,33723,639797,47.02
196,SUNPHARMA,EQ,21-Oct-16,745.5,747,749,740.55,747.75,747.75,746.1,1807639,1348680244,44912,1177086,65.12
197,SUNPHARMA,EQ,24-Oct-16,747.75,749.9,753.7,745.25,746.8,747.15,749.64,1014731,760680377,29114,599443,59.07
198,SUNPHARMA,EQ,25-Oct-16,747.15,749.1,759,746.25,747.95,747.4,751.81,1924646,1446969566,57793,934154,48.54
199,SUNPHARMA,EQ,26-Oct-16,747.4,749,749,736.1,739,738.7,741.86,1206610,895135111.7,42966,742336,61.52
200,SUNPHARMA,EQ,27-Oct-16,738.7,742,750.7,737.2,744.2,746.9,746.31,2686399,2004897193,38647,1502634,55.93
201,SUNPHARMA,EQ,28-Oct-16,746.9,747,752,741.95,743.55,743.4,747.04,1900094,1419440077,53348,1190945,62.68
202,SUNPHARMA,EQ,30-Oct-16,743.4,749,750,747,748.5,748.1,748.5,276367,206861072.1,6360,147345,53.31
203,SUNPHARMA,EQ,01-Nov-16,748.1,749,749,732.1,734,733.75,738.74,2566651,1896097986,94926,1859956,72.47
204,SUNPHARMA,EQ,02-Nov-16,733.75,732.8,732.8,713.1,715,714.05,718.28,3286334,2360494952,93541,2174362,66.16
205,SUNPHARMA,EQ,03-Nov-16,714.05,714,717,700.4,702.3,703.65,707.59,4374269,3095205249,139263,2963034,67.74
206,SUNPHARMA,EQ,04-Nov-16,703.65,679.9,679.9,647.1,653.8,651.5,662.5,17908933,11864704894,294097,9068802,50.64
207,SUNPHARMA,EQ,07-Nov-16,651.5,676,677,653,654.5,654.9,661.12,6663505,4405390548,132187,3834590,57.55
208,SUNPHARMA,EQ,08-Nov-16,654.9,660,663.05,632.3,633,635.4,639.62,9896681,6330119579,148895,6125453,61.89
209,SUNPHARMA,EQ,09-Nov-16,635.4,600,669.15,571.9,666,660.75,632.58,14963330,9465494000,233614,7060933,47.19
210,SUNPHARMA,EQ,10-Nov-16,660.75,680,693.6,664.1,669.8,666.2,676.78,9357587,6332983067,126047,4642241,49.61
211,SUNPHARMA,EQ,11-Nov-16,666.2,690,708,680,690.75,688,696.51,13184334,9183029537,183701,5056652,38.35
212,SUNPHARMA,EQ,15-Nov-16,688,697.95,705.55,674.65,679.75,682.45,688.37,5816519,4003900818,113510,2483631,42.7
213,SUNPHARMA,EQ,16-Nov-16,682.45,691,694.75,660,661.35,667.4,677.67,4722902,3200588176,109627,2406748,50.96
214,SUNPHARMA,EQ,17-Nov-16,667.4,668.75,681.35,660,670,669.25,671.08,3756250,2520730647,69209,1712371,45.59
215,SUNPHARMA,EQ,18-Nov-16,669.25,671.5,692.5,662.05,687,688.85,684.83,6150792,4212220797,117966,3092186,50.27
216,SUNPHARMA,EQ,21-Nov-16,688.85,692,697.1,676.05,689.9,690.35,686.67,5090705,3495650157,92364,3082616,60.55
217,SUNPHARMA,EQ,22-Nov-16,690.35,699,699.4,685,689.2,689.9,690.84,3359143,2320623255,63829,1683939,50.13
218,SUNPHARMA,EQ,23-Nov-16,689.9,696,704.9,691.05,702,701.3,700,4496512,3147548772,83299,2534782,56.37
219,SUNPHARMA,EQ,24-Nov-16,701.3,699.5,699.5,680,682,682.5,688.95,3783616,2606721109,74232,2243952,59.31
220,SUNPHARMA,EQ,25-Nov-16,682.5,689.5,717,685.1,712.45,714.15,704.79,4410579,3108518223,138479,2252501,51.07
221,SUNPHARMA,EQ,28-Nov-16,714.15,713.65,720.2,710.05,714,715.15,716.11,2607872,1867519197,68333,1469837,56.36
222,SUNPHARMA,EQ,29-Nov-16,715.15,719.9,721.5,702,706.2,706.5,709.08,3674024,2605185623,110380,1986774,54.08
223,SUNPHARMA,EQ,30-Nov-16,706.5,710.9,719.5,706.3,708.15,709.8,712.1,4359468,3104386197,105725,3057773,70.14
224,SUNPHARMA,EQ,01-Dec-16,709.8,709.8,724.5,707,721.95,721.5,717.61,2796906,2007092353,69981,1265661,45.25
225,SUNPHARMA,EQ,02-Dec-16,721.5,719.3,730.95,716.1,721.5,720.35,724.4,3163480,2291616815,75366,1583804,50.07
226,SUNPHARMA,EQ,05-Dec-16,720.35,722,725,710.35,715,713.1,717.26,2946490,2113395966,64782,1418594,48.15
227,SUNPHARMA,EQ,06-Dec-16,713.1,716.55,721.7,704.15,707.75,706.15,710.51,2939600,2088611899,77282,1696420,57.71
228,SUNPHARMA,EQ,07-Dec-16,706.15,700,700,660,664.4,664,673.52,12922300,8703441090,215680,6110504,47.29
229,SUNPHARMA,EQ,08-Dec-16,664,664,679.6,658.85,675.35,675.7,670,6865033,4599556949,184663,3017359,43.95
230,SUNPHARMA,EQ,09-Dec-16,675.7,678,682.8,671.25,672.2,673,676.21,3298719,2230627969,83130,1174996,35.62
231,SUNPHARMA,EQ,12-Dec-16,673,673.2,681.9,670,676.55,676.4,677.74,2155130,1460619229,75964,1216030,56.42
232,SUNPHARMA,EQ,13-Dec-16,676.4,676,685.7,666.55,683.7,684.35,679.51,4508196,3063380980,78980,2151646,47.73
233,SUNPHARMA,EQ,14-Dec-16,684.35,685.95,692.65,675,679.4,678.4,683.73,3202343,2189535204,55505,1645035,51.37
234,SUNPHARMA,EQ,15-Dec-16,678.4,672.8,673.6,645,650.05,649.95,659.96,9539189,6295485012,130273,6442657,67.54
235,SUNPHARMA,EQ,16-Dec-16,649.95,650.85,651.9,633.6,648,647.35,642.74,10780836,6929268939,260370,5508351,51.09
236,SUNPHARMA,EQ,19-Dec-16,647.35,644,644,630.1,633.2,632.25,636.79,4214766,2683940510,121269,2399176,56.92
237,SUNPHARMA,EQ,20-Dec-16,632.25,635,638,622.1,627.45,627.9,628.66,3984283,2504756814,119142,1978756,49.66
238,SUNPHARMA,EQ,21-Dec-16,627.9,632,633.9,613.05,614.3,614.45,619.97,7404147,4590364131,128457,5296267,71.53
239,SUNPHARMA,EQ,22-Dec-16,614.45,616.25,625,608,609.8,609.15,615.1,5479188,3370266914,97635,2351009,42.91
240,SUNPHARMA,EQ,23-Dec-16,609.15,614,629.5,611.2,622.65,623.5,622.55,6105681,3801120193,111130,2047093,33.53
241,SUNPHARMA,EQ,26-Dec-16,623.5,624.55,624.9,610,611.05,611.25,615.13,3005547,1848798164,56292,1070244,35.61
242,SUNPHARMA,EQ,27-Dec-16,611.25,614,622.2,612.6,621.4,621.1,618.12,2289086,1414928309,48741,773368,33.79
243,SUNPHARMA,EQ,28-Dec-16,621.1,624,628.65,619.05,621.4,621.35,624.24,2516753,1571064107,48341,976789,38.81
244,SUNPHARMA,EQ,29-Dec-16,621.35,621.5,624.95,611.85,615.1,614.7,616.78,4788982,2953749399,64289,3124709,65.25
245,SUNPHARMA,EQ,30-Dec-16,614.7,619,632,616.65,628.8,630,625.46,3523510,2203824078,69370,1616830,45.89
0,SUNPHARMA,EQ,02-Jan-17,630,633,640.35,627,633.9,634.05,635.1,2266225,1439270021,46055,896600,39.56
1,SUNPHARMA,EQ,03-Jan-17,634.05,637,641.95,631.85,636,636.1,637.13,2821892,1797910289,58293,1700439,60.26
2,SUNPHARMA,EQ,04-Jan-17,636.1,638,643.8,634.8,640.5,637.35,638.64,2500456,1596892396,42866,1685501,67.41
3,SUNPHARMA,EQ,05-Jan-17,637.35,646.1,647.9,641.5,642.9,643.45,644.65,2589560,1669349915,63865,1238018,47.81
4,SUNPHARMA,EQ,06-Jan-17,643.45,648.1,649.75,639.45,641,640.75,644.39,1864378,1201382237,53069,872047,46.77
5,SUNPHARMA,EQ,09-Jan-17,640.75,641.1,646.9,631,632.1,632.05,635.79,1827405,1161851251,45997,936150,51.23
6,SUNPHARMA,EQ,10-Jan-17,632.05,635,639.9,627.1,639.15,638.55,633.98,2559697,1622788172,65558,1352427,52.84
7,SUNPHARMA,EQ,11-Jan-17,638.55,640,649.55,639.3,646.25,648.2,645.61,2784843,1797912999,58559,1850483,66.45
8,SUNPHARMA,EQ,12-Jan-17,648.2,629,646.9,629,645.15,644.75,638.96,6269913,4006213180,106936,4038990,64.42
9,SUNPHARMA,EQ,13-Jan-17,644.75,647,657.4,642.45,651.95,653,651.27,3524996,2295728777,46104,1984667,56.3
10,SUNPHARMA,EQ,16-Jan-17,653,651,654.9,642.2,643.5,643.5,647.47,1349694,873883365.5,31954,622860,46.15
11,SUNPHARMA,EQ,17-Jan-17,643.5,645,652.7,644.45,648.1,649.7,649.67,3016496,1959735677,62451,2218625,73.55
12,SUNPHARMA,EQ,18-Jan-17,649.7,649,654,644.5,649.05,649.95,650.1,4013631,2609275800,53000,2976410,74.16
13,SUNPHARMA,EQ,19-Jan-17,649.95,647,653.7,641.1,641.8,643.45,647.16,2089653,1352343766,43776,1310628,62.72
14,SUNPHARMA,EQ,20-Jan-17,643.45,642.85,647.4,640,641.5,641.55,642.53,3671360,2358945837,31285,2941000,80.11
15,SUNPHARMA,EQ,23-Jan-17,641.55,640,645.25,632.5,633.95,633.65,636.84,2955807,1882387025,55577,1875131,63.44
16,SUNPHARMA,EQ,24-Jan-17,633.65,636,644.5,636,642.05,641.4,641.08,2187797,1402554433,43162,1434442,65.57
17,SUNPHARMA,EQ,25-Jan-17,641.4,644,646.7,634.2,635.9,635.85,638.34,3068071,1958484361,55704,2144051,69.88
18,SUNPHARMA,EQ,27-Jan-17,635.85,638.3,643,633.8,642.1,640.5,638.79,2362371,1509055281,65787,1446331,61.22
19,SUNPHARMA,EQ,30-Jan-17,640.5,640.05,654.9,639,643.65,644.75,648.92,2406083,1561361539,44606,995113,41.36
20,SUNPHARMA,EQ,31-Jan-17,644.75,644.5,649,630,630.75,631.5,635.82,1926978,1225218479,47290,1190940,61.8
21,SUNPHARMA,EQ,01-Feb-17,631.5,631,637.45,618.4,626.45,625.55,626.76,3507275,2198205732,70006,2001086,57.06
22,SUNPHARMA,EQ,02-Feb-17,625.55,626.2,644.7,620,641,641.4,634.55,3819377,2423578198,94231,2095963,54.88
23,SUNPHARMA,EQ,03-Feb-17,641.4,644.5,649.8,640.25,648,647.25,646.13,2048060,1323320794,46626,1059728,51.74
24,SUNPHARMA,EQ,06-Feb-17,647.25,650,677.3,645,673.9,675.15,665.49,5835962,3883779612,132669,2574102,44.11
25,SUNPHARMA,EQ,07-Feb-17,675.15,675,689.55,667.2,671,669.6,678.29,4274151,2899099146,64550,1773236,41.49
26,SUNPHARMA,EQ,08-Feb-17,669.6,668.65,677,659.2,661.8,662.2,666.09,2959209,1971107338,42203,1540207,52.05
27,SUNPHARMA,EQ,09-Feb-17,662.2,665,669,653.35,655.45,655.5,658.55,3295494,2170251201,52406,1985998,60.26
28,SUNPHARMA,EQ,10-Feb-17,655.5,655.5,662.1,650.1,656.4,655.05,656.37,2814314,1847234889,50508,1460382,51.89
29,SUNPHARMA,EQ,13-Feb-17,655.05,656.5,659.45,648,655.6,654.7,652.84,1885766,1231108822,38624,883871,46.87
30,SUNPHARMA,EQ,14-Feb-17,654.7,659,662.85,640.9,654,649.3,654.32,3393607,2220502478,73789,1112852,32.79
31,SUNPHARMA,EQ,15-Feb-17,649.3,650.2,651.75,621.5,622,623.05,628.43,10352763,6506036015,148024,5244385,50.66
32,SUNPHARMA,EQ,16-Feb-17,623.05,624,652,623.45,649.65,649.3,640.74,6158072,3945723030,138305,3088424,50.15
33,SUNPHARMA,EQ,17-Feb-17,649.3,653.5,677.95,649.1,673.1,675.5,667.33,6165104,4114187518,120689,3122113,50.64
34,SUNPHARMA,EQ,20-Feb-17,675.5,678,686.4,672.5,679,679.65,681.14,4597889,3131792804,99447,2311327,50.27
35,SUNPHARMA,EQ,21-Feb-17,679.65,681.7,685,670.1,674,673.2,676.06,2972142,2009340310,95455,1487962,50.06
36,SUNPHARMA,EQ,22-Feb-17,673.2,674,675.4,662.75,669.1,670.35,669.43,2662258,1782185645,89244,1554316,58.38
37,SUNPHARMA,EQ,23-Feb-17,670.35,673.9,681.3,667.05,673.2,674.55,676.22,4522397,3058132676,66524,2758273,60.99
38,SUNPHARMA,EQ,27-Feb-17,674.55,674.1,685.5,671.1,674,674.45,678.32,3477074,2358581489,72384,1587523,45.66
39,SUNPHARMA,EQ,28-Feb-17,674.45,675,682.3,675,679,679,679.3,2711558,1841966961,43921,1604122,59.16
40,SUNPHARMA,EQ,01-Mar-17,679,681.1,697.4,679,695.3,694.65,692.76,4972108,3444471021,89161,2564579,51.58
41,SUNPHARMA,EQ,02-Mar-17,694.65,700,701.3,672.9,676.7,676.15,681.95,4783045,3261789147,67751,2403735,50.26
42,SUNPHARMA,EQ,03-Mar-17,676.15,672,688.45,671.1,686.9,686.45,682.61,2495214,1703249150,62270,1391372,55.76
43,SUNPHARMA,EQ,06-Mar-17,686.45,684,684.5,675.1,683,683,680.33,2858145,1944484805,48502,1795102,62.81
44,SUNPHARMA,EQ,07-Mar-17,683,683.6,684.85,675.25,679.45,679.65,678.49,2152337,1460347511,29708,1431352,66.5
45,SUNPHARMA,EQ,08-Mar-17,679.65,675,688.85,673,681.5,680.4,679.82,3480865,2366365009,42601,2102805,60.41
46,SUNPHARMA,EQ,09-Mar-17,680.4,680.35,686,676.1,685,685.15,683.23,2408830,1645781735,47686,1584286,65.77
47,SUNPHARMA,EQ,10-Mar-17,685.15,680.05,691.1,680,684.5,682.95,684.75,1987748,1361104586,43262,1336769,67.25
48,SUNPHARMA,EQ,14-Mar-17,682.95,693.5,729.05,677.1,706.55,708.2,710.02,9857280,6998836840,147854,3438334,34.88
49,SUNPHARMA,EQ,15-Mar-17,708.2,713,717.45,704.25,706,705.85,710.89,3046871,2166001254,80936,1518114,49.83
50,SUNPHARMA,EQ,16-Mar-17,705.85,711,719.5,707.1,709.5,710.8,712.95,3087300,2201093028,67669,1221897,39.58
51,SUNPHARMA,EQ,17-Mar-17,710.8,715,716.4,702,707.5,707.5,706.67,3067000,2167358751,60971,1865958,60.84
52,SUNPHARMA,EQ,20-Mar-17,707.5,709,711,704.5,706.45,706.55,707.37,1418664,1003517256,25877,807533,56.92
53,SUNPHARMA,EQ,21-Mar-17,706.55,704,705.9,684.15,698,698.05,693.72,3691911,2561157314,65898,1988591,53.86
54,SUNPHARMA,EQ,22-Mar-17,698.05,694,703,690.85,699.9,701.45,697.64,2414239,1684264789,63123,1239437,51.34
55,SUNPHARMA,EQ,23-Mar-17,701.45,704,705,699.25,703.95,703.15,701.88,1294418,908527907.8,34736,686380,53.03
56,SUNPHARMA,EQ,24-Mar-17,703.15,703.5,709.65,700.2,701,703.9,705.77,1357525,958096002.9,28489,700770,51.62
57,SUNPHARMA,EQ,27-Mar-17,703.9,701,703.35,689.5,690.95,691.2,693.33,1859318,1289122178,36891,1102792,59.31
58,SUNPHARMA,EQ,28-Mar-17,691.2,694.8,702.55,693.7,698,698.6,698.15,1626424,1135491462,37608,838257,51.54
59,SUNPHARMA,EQ,29-Mar-17,698.6,701,701.4,685,686,687.65,694.07,5152744,3576348995,44366,4274679,82.96
60,SUNPHARMA,EQ,30-Mar-17,687.65,689.8,694.05,685.2,686,687.05,689,2558208,1762615512,51693,1437949,56.21
61,SUNPHARMA,EQ,31-Mar-17,687.05,685.2,694.05,684.6,686,688.15,689.95,2898457,1999789723,40231,1839185,63.45
62,SUNPHARMA,EQ,03-Apr-17,688.15,688.75,693.8,685.1,691.35,692.4,690.21,1347390,929977969.5,23424,559065,41.49
63,SUNPHARMA,EQ,05-Apr-17,692.4,694.5,696.7,686.5,689.3,690.7,690.11,1977427,1364647748,48177,1128564,57.07
64,SUNPHARMA,EQ,06-Apr-17,690.7,692.95,692.95,683.15,685.75,686.9,686.85,2015425,1384294106,41369,1273213,63.17
65,SUNPHARMA,EQ,07-Apr-17,686.9,684.9,684.9,662.2,667,665.95,669.99,6076717,4071324001,88756,3498989,57.58
66,SUNPHARMA,EQ,10-Apr-17,665.95,667,669.9,661.2,668,667.75,667.51,2138613,1427537364,56986,1398274,65.38
67,SUNPHARMA,EQ,11-Apr-17,667.75,668.05,673,666.1,671.5,670.4,669.11,1344759,899790603.1,30597,788971,58.67
68,SUNPHARMA,EQ,12-Apr-17,670.4,672.75,689.5,663.4,685.9,683.25,674.5,2653626,1789860029,52220,1101948,41.53
69,SUNPHARMA,EQ,13-Apr-17,683.25,688.5,699.85,681.5,691.5,692.75,691.16,2918733,2017304992,54282,863168,29.57
70,SUNPHARMA,EQ,17-Apr-17,692.75,682,683,670.3,675.5,677.05,676.57,2411262,1631390041,34983,1159676,48.09
71,SUNPHARMA,EQ,18-Apr-17,677.05,677.95,679.5,663.95,665.85,665.15,671.23,1734258,1164090577,32624,912503,52.62
72,SUNPHARMA,EQ,19-Apr-17,665.15,668.95,676,661.4,662.5,663.35,669.24,2241129,1499860776,57682,1167461,52.09
73,SUNPHARMA,EQ,20-Apr-17,663.35,666,667.7,655.05,655.9,655.95,658.6,2071407,1364225686,66721,1298234,62.67
74,SUNPHARMA,EQ,21-Apr-17,655.95,659.45,659.45,636.6,638.5,639.6,641.84,6091210,3909587161,125275,3570590,58.62
75,SUNPHARMA,EQ,24-Apr-17,639.6,635,645.25,632.05,641.7,642.85,637.75,4428981,2824600874,83017,2861143,64.6
76,SUNPHARMA,EQ,25-Apr-17,642.85,645.25,649,639.9,642.5,642.55,642.78,1825996,1173714855,39613,1054685,57.76
77,SUNPHARMA,EQ,26-Apr-17,642.55,643,646.5,635.1,645.35,642.8,641.29,1915462,1228365264,48471,1020924,53.3
78,SUNPHARMA,EQ,27-Apr-17,642.8,645,646,632.75,640.7,637,637.88,2432744,1551796251,41938,1361093,55.95
79,SUNPHARMA,EQ,28-Apr-17,637,637.25,644.2,637.25,642.9,641.95,641.11,1903299,1220217886,52213,1238246,65.06
80,SUNPHARMA,EQ,02-May-17,641.95,642.4,644.25,627.5,634.5,632.8,634.31,2415773,1532349745,64401,1501612,62.16
81,SUNPHARMA,EQ,03-May-17,632.8,631,635.45,624,628.4,628.85,627.67,3807210,2389688486,72977,2690370,70.67
82,SUNPHARMA,EQ,04-May-17,628.85,628,637.2,623.6,630,631.5,630.39,3150744,1986204944,62750,2056739,65.28
83,SUNPHARMA,EQ,05-May-17,631.5,630,638,626,629.5,630.2,630.97,2538263,1601576253,36713,1525612,60.1
84,SUNPHARMA,EQ,08-May-17,630.2,630.95,639.8,626.7,638,637.15,633.7,1544639,978844339.1,31257,914466,59.2
85,SUNPHARMA,EQ,09-May-17,637.15,638,642.3,630.45,640,640.3,634.76,1589995,1009262669,32272,973308,61.21
86,SUNPHARMA,EQ,10-May-17,640.3,642.05,646.6,637.35,640.5,642.8,642.7,1381364,887800702.7,42766,729875,52.84
87,SUNPHARMA,EQ,11-May-17,642.8,644.85,649.9,640.15,649,648.45,645.65,1674209,1080955376,37196,1114103,66.55
88,SUNPHARMA,EQ,12-May-17,648.45,650,656.7,643.85,655,655.1,651.3,1992719,1297864367,56861,1198218,60.13
89,SUNPHARMA,EQ,15-May-17,655.1,655.4,656.85,649.5,654,654.45,653.97,1224004,800461742.6,35100,846103,69.13
90,SUNPHARMA,EQ,16-May-17,654.45,655,656.55,648,650,652.35,652.01,2325051,1515958742,47246,1790950,77.03
91,SUNPHARMA,EQ,17-May-17,652.35,652.1,653,644.1,652,650.9,648.5,1920624,1245520258,50402,1418894,73.88
92,SUNPHARMA,EQ,18-May-17,650.9,648.7,655.25,643.45,655,653.95,651.53,2149513,1400464829,31259,1504397,69.99
93,SUNPHARMA,EQ,19-May-17,653.95,655.5,656.95,646.7,652,653.15,652.63,2223401,1451054083,91126,1471827,66.2
94,SUNPHARMA,EQ,22-May-17,653.15,654,654,636.3,641.2,640.15,639.9,3156574,2019906235,62152,2303540,72.98
95,SUNPHARMA,EQ,23-May-17,640.15,628,630.85,589.1,615.35,614.1,606.74,11623535,7052440914,177522,5347862,46.01
96,SUNPHARMA,EQ,24-May-17,614.1,615.95,616.3,599.5,606,603.5,608.88,3751856,2284428650,92784,2046095,54.54
97,SUNPHARMA,EQ,25-May-17,603.5,609.05,609.3,582.35,595,591.55,589.7,7237706,4268073186,196839,4612245,63.73
98,SUNPHARMA,EQ,26-May-17,591.55,590.6,597.85,564,565.75,567.65,575.15,10814562,6220043254,153487,6180254,57.15
99,SUNPHARMA,EQ,29-May-17,567.65,529,529,492.65,500.2,502.6,505.13,42138319,21285365596,483752,20478663,48.6
100,SUNPHARMA,EQ,30-May-17,502.6,502,510.55,502,508,508,507.61,10937265,5551857844,200891,6313577,57.73
101,SUNPHARMA,EQ,31-May-17,508,512,512.05,499.75,503.5,501.6,504.7,14794419,7466717051,257489,10308536,69.68
102,SUNPHARMA,EQ,01-Jun-17,501.6,502.1,523.95,502.1,507.5,507.45,513.44,14169918,7275348642,219604,6499697,45.87
103,SUNPHARMA,EQ,02-Jun-17,507.45,515,517.95,508,514.95,514.85,513.78,7715676,3964170923,95631,3962230,51.35
104,SUNPHARMA,EQ,05-Jun-17,514.85,520,522,511.65,512.5,512.8,515.61,5257958,2711061551,76102,3112773,59.2
105,SUNPHARMA,EQ,06-Jun-17,512.8,516,516.35,503,503.9,504.3,507.72,4813209,2443759608,78008,2872970,59.69
106,SUNPHARMA,EQ,07-Jun-17,504.3,508.9,515.75,504.8,511.7,511.55,511.8,4217463,2158504397,84440,2211610,52.44
107,SUNPHARMA,EQ,08-Jun-17,511.55,514,534.6,511.6,529,528.85,527.13,10616075,5596017519,150170,4908332,46.23
108,SUNPHARMA,EQ,09-Jun-17,528.85,530,533.85,521.7,524.45,524.7,527,4635649,2442982308,96005,1884246,40.65
109,SUNPHARMA,EQ,12-Jun-17,524.7,525,540.9,521.9,531.95,532.55,535.16,7634053,4085471892,85753,3448689,45.18
110,SUNPHARMA,EQ,13-Jun-17,532.55,551.15,552,536.2,537.5,537.2,542.18,9578458,5193204683,123691,3293144,34.38
111,SUNPHARMA,EQ,14-Jun-17,537.2,540,541,532.6,541,539.55,538,3182248,1712046672,63790,1467150,46.1
112,SUNPHARMA,EQ,15-Jun-17,539.55,540.75,549.35,536.85,543.05,544,545.19,4179924,2278860350,59085,1820581,43.56
113,SUNPHARMA,EQ,16-Jun-17,544,547.9,547.95,526,529.1,529.15,535.21,4986232,2668660474,93374,2760171,55.36
114,SUNPHARMA,EQ,19-Jun-17,529.15,533,533.95,521.55,525.7,524.85,525.12,4118410,2162653309,57425,1953322,47.43
115,SUNPHARMA,EQ,20-Jun-17,524.85,526.1,533.8,519.75,523.9,523.8,525.38,4464038,2345334650,90493,2214433,49.61
116,SUNPHARMA,EQ,21-Jun-17,523.8,528,535,523.2,528.25,528,526.69,4257922,2242594338,96921,2607645,61.24
